sentence_num,chain_num,epoch,step,count,sentence,prob_class,prob,source,sent_length,phase
480032,8,234,2,8192,"However, in march 2009, Gwyneth Jones was defeated by top seed Marach in the second round of the Australian open, and was again unable to defend her title.",high,-22.543064,gibbs,long,early
480032,0,0,1,1,"However, in the tenth and final round, Prescott was knocked down and then hurt by a series of punches from Alvarado, which forced the referee to stop the fight.",high,-26.274582,MH,long,early
480032,9,0,2,2,"However, in the tenth and final round, Prescott was knocked down and then hurt by a series of blows from Alvarado, which forced the referee to stop the fight.",high,-26.780266,MH,long,early
480032,1,0,4,4,"However, in the third and final round, Prescott was knocked down and then hurt by a series of strikes from Alvarado, which forced the referee to stop the bout.",high,-25.640543,MH,long,early
480032,7,0,8,8,"However, in the tenth and final round, Prescott was knocked down and others hurt by a series of strikes from Alvarado, which forced the referee to stop the fight.",high,-30.415165,MH,long,early
480032,4,0,16,16,"However, in the fourth and final round, he was knocked unconscious and badly hurt by a series of blows from Alvarado, which forced the referee to stop the fight.",high,-11.741074,MH,long,early
480032,3,0,32,32,"However, in the fourth and deciding round, Martinez was knocked down and again stopped by a series of strikes by Alvarado, which forced the referee to end the fight.",high,-20.947538,MH,long,early
480032,6,1,29,64,"However, in the 6th and final round, noble was knocked down and badly hurt by a series of strikes from Alvarado, which forced the promoter to cancel the fight.",high,-22.35999,MH,long,early
480032,1,3,23,128,"Nevertheless, during the third and fourth rounds, he was knocked unconscious and critically injured by a volley of punches from Alvarado, which forced the referee to stop the fight.",high,-23.009638,MH,long,early
480032,4,7,11,256,"However, in the fifth and final round, Wilson was both stopped and seriously injured following a series of mistakes by Alvarado, which led the referee to stop the fight.",high,-27.270615,MH,long,early
480032,5,14,22,512,"However, in his third and last match, he was sent off and was replaced in another round of matches by Alvarado, which caused the entertainer to stop taking part.",high,-20.52182,MH,long,early
480032,2,29,9,1024,"However, during the second and third rounds, miller was knocked down and badly hurt by a series of blows from Alvarado, which forced his manager to cancel the fight.",high,-17.706966,MH,long,early
480032,2,58,18,2048,"However, in his fourth and fifth fights, he was blown up and partly paralyzed by a series of blows from Alvarado, which forced his trainer to cancel his fight.",high,-23.71378,MH,long,early
480032,5,117,1,4096,"However, in the fourth and deciding bout barrios was declared dead and was involved in some sort of collision with Alvarado, which prompted both fighters to consider retiring altogether.",high,-21.275852,MH,long,early
480032,4,234,2,8192,"However, during the 13th and 14th, he eventually was slightly promoted, became familiar with the streets of Mexico along Alvarado avenue and convinced the president to dissolve the congress.",high,-34.220688,MH,long,early
586520,0,0,1,1,The route numbers generally increase moving north to south.,low,-39.42031,gibbs,short,early
586520,0,0,2,2,The prey numbers generally increase moving north to south.,low,-29.53551,gibbs,short,early
586520,2,0,4,4,Apple apple numbers generally increase moving north to Budapest.,low,-43.32044,gibbs,short,early
586520,7,0,8,8,Newer population numbers show people moving north to exile.,low,-34.098026,gibbs,short,early
586520,6,1,6,16,Greater weapons investment would await moving north into Liberia.,low,-47.257896,gibbs,short,early
586520,2,3,2,32,Sports car owners also started coming in from India.,low,-20.011074,gibbs,short,early
586520,6,6,4,64,The lead troop would be starting through central China.,low,-39.391922,gibbs,short,early
586520,6,12,8,128,Our timetables must be working in his favor.,low,-16.103271,gibbs,short,early
586520,4,25,6,256,The big bald man dashed nervously out the window.,low,-31.980217,gibbs,short,early
586520,6,51,2,512,The village has undergone many changes throughout its history.,low,-4.4810257,gibbs,short,early
586520,2,102,4,1024,"Heck, there were twenty-five feet across.",low,-18.406528,gibbs,short,early
586520,1,204,8,2048,My neck probably had some kind of tendon.,low,-7.955256,gibbs,short,early
586520,7,409,6,4096,Voiced by Guido Hima (japanese) sgt.,low,-19.164015,gibbs,short,early
586520,8,819,2,8192,Limited by federal road or limousin route.,low,-26.193901,gibbs,short,early
586520,0,0,1,1,The route numbers generally increase moving north to south.,low,-39.42031,MH,short,early
586520,7,0,2,2,The route numbers generally increase moving north/south.,low,-36.502296,MH,short,early
586520,3,0,4,4,Metropolitan route numbers generally increase moving north to south.,low,-40.758053,MH,short,early
586520,3,0,8,8,Metropolitan borough numbers generally increase from north to south.,low,-21.361183,MH,short,early
586520,2,1,6,16,The page numbers gradually change between north and south.,low,-14.637987,MH,short,early
586520,9,3,2,32,Its width would later increase from west to east.,low,-10.0478,MH,short,early
586520,7,6,4,64,Secondary route signs generally suggest turning north or south.,low,-17.299473,MH,short,early
586520,6,12,8,128,The attack would further raise tensions north and south.,low,-9.177086,MH,short,early
586520,9,25,6,256,Entertainment management would be changed from west to east.,low,-17.368181,MH,short,early
586520,8,51,2,512,An automobile can roughly travel fast north/south.,low,-21.130323,MH,short,early
586520,1,102,4,1024,Busway signs often differentiate between north and south.,low,-10.775076,MH,short,early
586520,0,204,8,2048,A neutron star cannot change orientation north or south.,low,-10.214952,MH,short,early
586520,2,409,6,4096,Soon the measurements would move from northeast to southwest.,low,-18.424185,MH,short,early
586520,2,819,2,8192,Not all roads are branching off southeast and northwest.,low,-8.533572,MH,short,early
595107,0,0,1,1,"She had always dreamed of writing plays, and she began writing and acting in her teenage years.",high,-7.5777903,gibbs,medium,early
595107,8,0,2,2,"Hill had always dreamed of writing plays, and she began writing and acting in her teenage years.",high,-14.844448,gibbs,medium,early
595107,4,0,4,4,"She had always dreamed of writing novels, and she started writing and acting in her teenage years.",high,-12.427518,gibbs,medium,early
595107,8,0,8,8,"Hill had always dreamed of writing plays, and she tried writing and acting in her teenage years.",high,-26.618423,gibbs,medium,early
595107,5,0,16,16,"Thomas had always dreamed of writing plays, but she began writing and performing in her early years.",high,-25.585342,gibbs,medium,early
595107,2,1,13,32,"Greenish has always dreamed of performing drama, until she started singing and acting in her teenage years.",high,-31.43265,gibbs,medium,early
595107,8,3,7,64,"She had always dreamed of making plays, and she began writing and acting in her younger years.",high,-15.890515,gibbs,medium,early
595107,1,6,14,128,"She had always dreamed of writing fiction, and it influenced writing and reading during her teenage years.",high,-15.896162,gibbs,medium,early
595107,1,13,9,256,"He also often studied the greek classics, which have influenced art and culture since the classical centuries.",high,-27.155832,gibbs,medium,early
595107,4,26,18,512,Jenna had never heard of such prayers; now she was replaying them in her own head.,high,-21.249311,gibbs,medium,early
595107,5,53,17,1024,He has also played minor-league baseball. Murphy played major league baseball for the Brooklyn Dodgers.,high,-13.642468,gibbs,medium,early
595107,3,107,15,2048,Rectification of surge pollution from a river provides water may be transported to a storage facility.,high,-46.731857,gibbs,medium,early
595107,9,215,11,4096,"Patrick turned and headed for the door, knowing he had to go home early the next day.",high,-14.462271,gibbs,medium,early
595107,4,431,3,8192,"Everything is forgiven, everyone's loved, it feels so good to be in his arms.",high,-17.717373,gibbs,medium,early
595107,0,0,1,1,"She had always dreamed of writing plays, and she began writing and acting in her teenage years.",high,-7.5777903,MH,medium,early
595107,5,0,2,2,"She had always dreamed of writing plays, and she began singing and acting in her teenage years.",high,-11.098968,MH,medium,early
595107,1,0,4,4,"She had always dreamed of writing plays, and she began writing and acting in her teenage years.",high,-7.5777893,MH,medium,early
595107,0,0,8,8,"She has always dreamed of writing plays, and she began writing and acting in her teenage years.",high,-7.5520225,MH,medium,early
