iterationName,wID,aID,sentence,response,rt,prob,sent_length,prob_class,source,phase,step,sentence_num,id,group_id,stimulus_type,trial_type,trial_index,time_elapsed,normed_response
prolific-pilot0,5e9d6a2ca8d25e02952d0483,60b0747c04492defd4b6db70,It supplements its diet with occasional insects and fruit.,99,12239,-11.840860366821287,short,high,wiki,wiki,0,49,0_0,14,main_judgement,html-slider-response,6,197882,0.5046018220561325
prolific-pilot0,6020487a0cc95361f7e8c0ee,60b073c35d2d6e71555fc838,But damned if he wasn't just drunk.,10,6007.88500001363,-10.543959,short,high,bert,late,18959,7,8_1895,14,main_judgement,html-slider-response,23,367078,-2.130385919367616
prolific-pilot0,606f58017ceca485976866c3,60b0743e31d65a57f96c3abd,I want you to go and take a walk.,58,6998.2449999661185,-2.9748368,short,high,bert,late,14959,9,4_1495,2,main_judgement,html-slider-response,21,267520,-1.189162646461004
prolific-pilot0,5fa76304caa4374da116923a,60b0713d4a6be3e761c2149f,"1937's magic workshop is also a brewer of over 3000 annexes of laws and magical codes, the process by which magic is theoretically unchallenged before recording.",16,23066.999999999185,-87.675735,long,low,bert,early,128,4,0_3,17,main_judgement,html-slider-response,17,1039092,-0.7089243499846178
prolific-pilot0,5c83c444b5bfcb00135af499,60b0744cdcdb3fa8935b1cd1,"""Forty six days,"" Chyna said at last. ""You hailey ASAP?"" Forty six days? Chyna? ""How about forty-six days?""",17,15710.10500000557,-30.53846,long,high,bert,late,69509,5,4_1985,13,main_judgement,html-slider-response,13,227322,-1.6158115027934006
prolific-pilot0,5e95b2776f14aa042513542b,60b073e4dde05d1681c66a1c,"By the 1940s the AM conversion industry had abandoned the Blaw-Knox design for a modern type, spherical, shaped cross section survey mast, which had a ring radiation pattern.",100,17842,-122.32341,long,low,bert,early,8,0,0_0,30,main_judgement,html-slider-response,12,292688,0.9779163142469897
prolific-pilot0,5eb8db02ed810484c85ac7e2,60b0744f1129927af0783d5b,"If person wants to transport a bike in a Prague train, ticket for oversized luggage is granted.",0,9174.349999986589,-67.88704,medium,low,bert,early,1,2,4_0,8,main_judgement,html-slider-response,4,258653,-1.3039855962426639
prolific-pilot0,5f3dfbe7871782220d460d41,60b0734f17712d69dc71bb1d,The Catechism of Heilmuth also placed Catholicism in a position close to both the Christology criteria of the Christian faith and the four gospels of mother and son.,100,8238.959999755025,-42.53741,long,low,bert,late,69859,2,0_1995,22,main_judgement,html-slider-response,26,517149,0.7942360305341652
prolific-pilot0,6086fb974cb651471ce98ed5,60b0721284b1d94541f8bbac,"While him away, they are heartbroken, and when Rahul turns to Sonees, he ferrets out Sonees' true identity upon learning who Rahul is.",51,99514.51500000258,-29.195675,long,low,bert,late,67234,3,5_1920,30,main_judgement,html-slider-response,24,833337,-0.3999159581882717
prolific-pilot0,5b8fe84a1a3ec10001a81642,60b074386f55f69940871c1f,The design of the head varied greatly with a variety of interchangeable parts and rivets.,32,9467.440000000352,-19.90128326416016,medium,high,wiki,wiki,0,18,0_0,1,main_judgement,html-slider-response,24,283768,-1.6052527549821263
prolific-pilot0,6020487a0cc95361f7e8c0ee,60b073c35d2d6e71555fc838,I give a yelp and see a great whoosh of trash slam headlong into Hudson.,20,6984.264999991865,-34.453915,medium,low,bert,late,37923,3,6_1995,14,main_judgement,html-slider-response,24,374063,-0.8825979197707918
prolific-pilot0,5b146e7bc85dc40001624518,60b07440dc90512b5988b9ac,"By the 1990s the nanotech industry had abandoned the traditional half-hourly intervals for the higher value, shorter, smaller self-poweredhesis, which allows for fewer accidents induced.",100,11853.25499996543,-90.77167,long,low,bert,early,64,0,7_1,3,main_judgement,html-slider-response,20,273883,0.6974796870722958
prolific-pilot0,5f89e5eeae87840497e33400,60b074d5ef2806fe19d7fe86,"1,253 people are employed in the secondary sector and there are 332 businesses in this sector.",71,19358.804999999847,-13.919512,medium,high,bert,early,2,7,3_0,21,main_judgement,html-slider-response,4,123490,0.4242541813337372
prolific-pilot0,5f851ebc344e57203bca8d18,60b073f5854257eac6b9fa6f,"Not because he was devouring her, because she needed him desperately, but because of what he had done, even now, in some forlornly, inexperienced manner.",36,11585.015000018757,-27.315224,long,high,bert,late,69159,9,1_1975,23,main_judgement,html-slider-response,27,349833,-1.598253293387236
prolific-pilot0,602dde49f732e98a92fc1d4a,60b0733e06bca0e74139749a,"The university grants 39 Bachelor's, 12 Master of Arts, and 9 honorary Doctorates.",74,10388.080000004265,-17.154167,medium,low,bert,late,18923,1,9_995,28,main_judgement,html-slider-response,18,312527,1.0327955589886444
prolific-pilot0,606f58017ceca485976866c3,60b0743e31d65a57f96c3abd,"""Ultra HD"" was selected by the Consumer Electronics Association after extensive consumer research, as the term has also been established with the introduction of ""Ultra HD Blu-ray"".",72,9879.024999972899,-39.70833587646485,long,high,wiki,wiki,0,13,0_0,2,main_judgement,html-slider-response,22,277403,0.9533814029028108
prolific-pilot0,5ec593ef379271423016c557,60b072d2d43c5f452338da28,Earl Phaggobar was the first son of Earl Gandalf and Sibylla.,100,18233.405000000028,-27.729477,medium,high,bert,late,37828,7,7_1990,16,main_judgement,html-slider-response,5,363211,1.300966414483958
prolific-pilot0,5c54e090513f0500012869b7,60b0745487e8951e4778f45d,The individual diving competitions all consisted of three rounds.,67,24317.494999966584,-16.496256,short,high,bert,early,0,5,0_0,9,main_judgement,html-slider-response,5,249289,-0.9378879822648798
prolific-pilot0,5f23893117f82616087f7efe,60b0733441835ce8f3391a3d,"After scoring two goals in 15 Development Squad appearances during the 2015–16 season, Senior departed Brentford on 28 June 2016, having made just one first team appearance at Griffin Park.",100,29404.000000096858,-67.62406921386719,long,low,wiki,wiki,0,6,0_0,20,main_judgement,html-slider-response,10,550462,1.126322511676703
prolific-pilot0,5f9371409b8ab214fb35c7e5,60b07268ad324708644e9be2,"If person wants to transport a bike in a Prague train, ticket for oversized luggage is granted.",70,24202.18999999645,-67.88704,medium,low,bert,early,1,2,4_0,8,main_judgement,html-slider-response,24,753940,-0.8167077650799028
prolific-pilot0,60935d2144657b0d32bd3839,60b0727589dbd7deaf25843a,"The occupant is a mysterious princess whose name has never been recorded in any historical documents, and who appears in Yung-chʻien's recurring dreams.",100,15568.984999998123,-56.38375854492188,long,high,wiki,wiki,0,4,0_0,11,main_judgement,html-slider-response,18,743290,0.8078382735141866
prolific-pilot0,5f3dfbe7871782220d460d41,60b0734f17712d69dc71bb1d,Ayden's father called the police.,100,7605.58500001207,-4.1596355,short,low,bert,early,512,2,1_51,22,main_judgement,html-slider-response,27,524759,0.6554782515202232
prolific-pilot0,5c83c444b5bfcb00135af499,60b0744cdcdb3fa8935b1cd1,About 170 camp participants attend the camps each week.,81,11877.38000000536,-27.664871,short,high,bert,early,0,6,5_0,13,main_judgement,html-slider-response,14,239202,0.142731332931499
prolific-pilot0,5eb8db02ed810484c85ac7e2,60b0744f1129927af0783d5b,His also audible ideals required an improved recording medium.,39,10505.290000000969,-51.695732,short,low,bert,early,4,1,1_0,8,main_judgement,html-slider-response,5,269165,-1.660793534968771
prolific-pilot0,5fa76304caa4374da116923a,60b0713d4a6be3e761c2149f,"He has also commented on scuba diving, and has been quoted about it in many later interviews.",3,14068.999999999534,-17.479568,medium,high,bert,early,128,9,9_6,17,main_judgement,html-slider-response,18,1053163,-1.2422579739226347
prolific-pilot0,5b146e7bc85dc40001624518,60b07440dc90512b5988b9ac,"But then, she saw her suddenly turn around.",100,7981.455000001006,-25.028004,short,high,bert,late,14959,9,5_1495,3,main_judgement,html-slider-response,21,281867,0.32966568270764607
prolific-pilot0,5b8fe84a1a3ec10001a81642,60b074386f55f69940871c1f,"Additionally, in the fourth and final round, Hernandez was knocked down and knocked down by a lot of punches from Alvarado, which forced the referee to stop the fight.",20,10768.779999998515,-24.495163,long,high,bert,early,256,8,6_7,1,main_judgement,html-slider-response,25,294537,-1.1214561414997004
prolific-pilot0,609d4bb308041aa91293b18a,60b0722722ec28d2ac89469c,"It is composed of iron (II) oxides, NaD+, phosphorphatases, n-hydroxyphosphates and NaDP+⁺.",77,1770.6449999968754,-10.252815,long,low,bert,late,69859,4,4_1995,24,main_judgement,html-slider-response,4,15319,0.45703983032227447
prolific-pilot0,606f58017ceca485976866c3,60b0743e31d65a57f96c3abd,"Of these, 37% (over 70) and 10% (over 75) are professionals.",39,7781.024999974761,-21.095201,medium,low,bert,late,37923,1,3_1995,2,main_judgement,html-slider-response,23,285187,-1.8865114567908456
prolific-pilot0,5bced6c7b716510001891149,60b0738768107631124be444,The broadcast was titled Spice Girls In Concert: Wild!,76,22485.754999999946,-42.61017608642578,short,low,wiki,wiki,0,23,0_0,1,main_judgement,html-slider-response,8,464531,0.11955660300791589
prolific-pilot0,5f851ebc344e57203bca8d18,60b073f5854257eac6b9fa6f,"The catholic schism focuses predominately on rudimentary evangelization (irreparable or divisive), as opposed to the traditional baptist position.",58,8955.929999996442,-20.856924,long,high,bert,late,32934,7,2_940,23,main_judgement,html-slider-response,28,358791,-0.14829154268541364
prolific-pilot0,5f89e5eeae87840497e33400,60b074d5ef2806fe19d7fe86,"The flute program of Xavier is often referred to as the ""oak program"" by Xavier athletics.",94,10919.010000000533,-44.628983,medium,low,bert,late,37923,3,1_1995,21,main_judgement,html-slider-response,5,134411,1.029913598823969
prolific-pilot0,5eb8db02ed810484c85ac7e2,60b0744f1129927af0783d5b,A total of 16 teams were invited to participate.,100,4422.719999914989,-5.408518,short,high,bert,early,1,9,0_0,8,main_judgement,html-slider-response,6,273592,0.7229336563981709
prolific-pilot0,5efa4e52f512b188fb57c2a2,60b072f578cecec90321a460,"Aunt Morgan twirls her hands slowly, in the way my father would shine with an unchained hand and a twigbone any ever placid Christmas.",0,23353,-75.65698,long,low,bert,late,51834,0,2_1480,14,main_judgement,html-slider-response,21,586007,-0.9329782219844431
prolific-pilot0,6020487a0cc95361f7e8c0ee,60b073c35d2d6e71555fc838,About 170 campers are comedy writers each week.,47,13326.01999999315,-31.710377,short,high,bert,early,4,6,4_0,14,main_judgement,html-slider-response,25,387390,-0.8966145956295009
prolific-pilot0,606f58017ceca485976866c3,60b0743e31d65a57f96c3abd,"Ultimately, I'm quite trim in fashion.",64,3490.540000027977,-31.977028,short,low,bert,late,19959,4,4_1995,2,main_judgement,html-slider-response,24,288681,-0.834629683540953
prolific-pilot0,609d4bb308041aa91293b18a,60b0722722ec28d2ac89469c,"He was required to submit the application, application #38, with the section under misdemeanors created by the city of Las Vegas, as per Nevada state law.",20,3186.8299999914598,-40.48565,long,high,bert,early,512,6,8_14,24,main_judgement,html-slider-response,5,18511,-1.5184119481322957
prolific-pilot0,6082e551f5d090a33d46e4d4,60b073dedfc0070c154a6d51,"Guess we're driving from Cayuga to Bam until the seeker discovers where I grew up, my living in New York, my work as a motorcyclist.",29,39122,-55.21293,long,low,bert,late,69859,3,2_1995,25,main_judgement,html-slider-response,8,345957,-0.9609407643327121
prolific-pilot0,5f9371409b8ab214fb35c7e5,60b07268ad324708644e9be2,"The school's mascot, the cockroach (""cockroach boy""), is known in english as ""cockroach"" in American English.",82,10954.78999999608,-5.500064,long,low,bert,late,34859,2,8_995,8,main_judgement,html-slider-response,25,764898,0.823975761709004
prolific-pilot0,5f23893117f82616087f7efe,60b0733441835ce8f3391a3d,His third marriage was to Maria Einoder Berg.,0,11753.904999932274,-24.61942,short,low,bert,early,512,0,9_51,20,main_judgement,html-slider-response,11,562219,-1.20761472884912
prolific-pilot0,5ec593ef379271423016c557,60b072d2d43c5f452338da28,"Indiana's population continued to grow after the war, exceeding five million by the 1970 census.",20,12973.205000000016,-18.0024471282959,medium,high,wiki,wiki,0,9,0_0,16,main_judgement,html-slider-response,6,376187,-1.5504668227411553
prolific-pilot0,609d4bb308041aa91293b18a,60b0722722ec28d2ac89469c,He was born in Chambery in the department of Auvergne-les-Bains.,20,2410.3849999955855,-2.4349608,medium,high,bert,late,37923,9,6_1995,24,main_judgement,html-slider-response,6,20927,-0.6794098433416872
prolific-pilot0,5e9d6a2ca8d25e02952d0483,60b0747c04492defd4b6db70,The Hats eagerly caught at the notion of recovering the lost lands from its own prestige with justice.,85,24613,-88.53121,medium,low,bert,early,4,1,8_0,14,main_judgement,html-slider-response,7,222498,0.08293941560737235
prolific-pilot0,5be630ca1781990001f7d9f8,60b0723cf3e9b47284a8a9f3,"Then, in the fifth and final round, he was knocked down and seriously injured by a series of punches from Alvarado, which forced the referee to stop the fight.",100,31468.20999996271,-13.412584,long,high,bert,early,32,8,9_0,24,main_judgement,html-slider-response,17,350952,0.6519038241108966
prolific-pilot0,5f89e5eeae87840497e33400,60b074d5ef2806fe19d7fe86,Singer Toni Gonzaga was included in the extra cost.,14,5822.184999999998,-15.275315,short,high,bert,late,19909,5,1_1990,21,main_judgement,html-slider-response,6,140234,-0.9608793183935876
prolific-pilot0,5f2c76470e8fb9029c87bc18,60b071a6b2f2d4b95cc38918,"After spending the next several months in an Illinois hospital, Ellie was brought into the presence of her husband, John, whom she was pleased to discover was still very much alive.",100,33264.86499999743,-37.46486,long,high,bert,early,8,5,9_0,7,main_judgement,html-slider-response,23,960690,1.259860817916099
prolific-pilot0,60a97a87e5d7ce50243ba34d,60b074efec78ed4571438be7,Bohringer's father was a doctor.,100,5230.434999917634,-9.570274,short,low,bert,early,128,2,5_12,23,main_judgement,html-slider-response,4,116403,0.8801256595025645
prolific-pilot0,5b8fe84a1a3ec10001a81642,60b074386f55f69940871c1f,"Like halogens it is converted to citric acid, by elimination with oxaloacetate.",68,8213.400000000547,-19.136387,medium,high,bert,early,256,8,0_13,1,main_judgement,html-slider-response,26,302752,-0.07946795816743199
prolific-pilot0,609d4bb308041aa91293b18a,60b0722722ec28d2ac89469c,The music video was directed by Bob Elan.,97,1786.6649999923538,-17.339851,short,high,bert,early,128,7,1_12,24,main_judgement,html-slider-response,7,22719,0.4699680900212457
prolific-pilot0,5f851ebc344e57203bca8d18,60b073f5854257eac6b9fa6f,"Slow feeding mosquitoes also have been observed feeding, with the characteristic odor of cellulose.",28,8693.274999997811,-21.552004,medium,low,bert,late,18923,2,0_995,23,main_judgement,html-slider-response,29,367487,-0.7337741898935822
prolific-pilot0,5eb8db02ed810484c85ac7e2,60b0744f1129927af0783d5b,"The surviving officer squints up at Vonnegut. ""say whatever I say!""",98,8033.540000207722,-25.257961,medium,high,bert,late,36688,7,6_1930,8,main_judgement,html-slider-response,7,281630,1.0679974836975878
prolific-pilot0,606f58017ceca485976866c3,60b0743e31d65a57f96c3abd,"About 37% of the population attended lower secondary schools, while the majority attended higher secondary schools.",81,6325.429999968037,-11.455372,medium,high,bert,late,18923,7,0_995,2,main_judgement,html-slider-response,25,295009,0.2549339806474116
prolific-pilot0,5b146e7bc85dc40001624518,60b07440dc90512b5988b9ac,"By the 1940s the electromagnetics industry had adopted the Warde-Smith arrangement, a new type of long and narrow cross sectional broadcasting antenna, which had a common radiated tariff.",100,13657.310000038706,-61.7303,long,low,bert,early,32,0,4_0,3,main_judgement,html-slider-response,22,295527,0.6974796870722958
