sample_id,sent_id,sentence,prob_1,num_tokens_flag,sent_num_flag
688,1138224,"An integrationist movement, led by the Chinese-Indonesian organisation Baperki, began to gather interest in 1963, including that of President Sukarno.",-66.55770874023438,1,1
689,1362440,"Polston, who served a two-year term in the office, is the first Florida State Law alumn to be selected as Chief Justice of the Florida Supreme Court.",-47.52392578125,1,1
690,646732,"Initially, the City of Spokane was going to sue Dolezal for ""checking Black"" on the application she filled out for the Police Oversight Board but dropped the suit later.",-68.13919830322266,1,1
691,1683928,"The Royal Artillery players, as British army soldiers, had not individually paid for the hotel and training themselves, the army had - which the FA deemed as ""professionalism"".",-94.79261779785156,1,1
692,1210380,The England national cricket team toured the West Indies from January to April 1974 and played a five-match Test series against the West Indies cricket team which was drawn 1–1.,-52.98918914794922,1,1
693,958933,Had we opened New Guinea and Australia to Japanese immigration then the Pacific War by now might have ended disastrously and we might have had another shambles like that experienced in Malaya.,-58.467124938964844,1,1
694,1388352,"Bukowo is a village in the administrative district of Gmina Rymań, within Kołobrzeg County, West Pomeranian Voivodeship, in north-western Poland.",-8.465880393981934,1,1
695,479463,"Also, as with multicellular eukaryotes, these changes in expression often appear to result from cell-to-cell signaling, a phenomenon known as quorum sensing.",-26.562774658203125,1,1
696,1737773,"The 1979 Talladega 500 was a NASCAR Winston Cup Series racing event that took place on August 5, 1979, at Alabama International Motor Speedway in Talladega, Alabama.",-6.808000087738037,1,1
697,1727811,The 1993 Senior PGA Tour was the 14th season since the Senior PGA Tour officially began in 1980 (it was renamed the Champions Tour in 2003 and PGA Tour Champions in 2016).,-26.514572143554688,1,1
698,1882892,"The pact called for Japanese companies to stop selling chips below cost, or dumping, which led to the companies producing and exporting fewer chips, the root cause of the dumping.",-68.42848205566406,1,1
699,1849633,"Although the World Metal Alliance continued to accept new members and remained a legally registered music organization, all other operations ceased and the WMA would remain silent for the next four years.",-58.23780059814453,1,1
700,1036755,"""Sacra gentilicia"" sometimes acquired public importance, and if the ""gens"" were in danger of dying out, the state might take over their maintenance.",-47.9156494140625,1,1
701,176358,"The Halmahera naked-backed fruit bat (""Dobsonia crenulata"") is a common and widespread species of megabat in the family Pteropodidae.",-15.929780006408691,1,1
702,1767598,"While a student at the University of Texas at Austin, Wagner began ""Hepcats"" as a comic strip in the college newspaper ""The Daily Texan"" in 1987.",-43.488197326660156,1,1
703,1322646,"The lake is 7.4 km long and 5.6 km wide and is located in the Bolivian department of Potosí, approximately 400 km south of the capital Sucre.",-20.829151153564453,1,1
704,1759399,"Analogous statements hold for simply connected Lie groups, and, as shown by George Mostow, for algebraic Lie algebras and simply connected algebraic groups over a field of characteristic zero.",-41.45054626464844,1,1
705,1857905,"It was composed of pre-Silver Jews, Yo La Tengo, and Pavement members David Berman, James McNew, Stephen Malkmus and Bob Nastanovich.",-94.72233581542969,1,1
706,1035060,"On July 24, 1957, Lou Thesz defeated Édouard Carpentier under controversial circumstances to win the NWA World Heavyweight Championship, the principal championship recognized by the National Wrestling Alliance.",-35.53919982910156,1,1
707,1348452,"Flyhistorisk Museum, Sola (Sola Aviation Museum) is an aviation museum located in Stavanger Airport, Sola, near Stavanger, Norway.",-11.389404296875,1,1
708,282228,"In an article in the journal ""Environmental Politics"", Steve Vanderheiden commented that the Canyonero reflected an ""anti-SUV"" stance by ""The Simpsons"".",-89.01936340332031,1,1
709,1340103,"As a condition of taking the Hardin-Simmons job, Henson insisted that the team (and thus the school) be racially integrated, a condition to which the university agreed.",-30.617382049560547,1,1
710,1387701,"After graduating, she worked odd jobs, including at a dude ranch in Wyoming, as a private flight attendant, and for an artist who was trying to eradicate homelessness.",-33.013336181640625,1,1
711,311384,He is mentioned as legate to Syria in 164 in a letter to the Jews approving the concessions made by the Seleucid regent Lysias to the Jews.,-32.84283447265625,1,1
712,851794,"He drowned when he, in the company of Stilicho, crossed a bridge and fell in the water, either by accident, or pushed on orders of Stilicho.",-32.086578369140625,1,1
713,494946,"The Chernoles culture has been seen as a stage in the evolution of the Slavs, and Marija Gimbutas identified it as the proto-Slavic homeland.",-45.16339874267578,1,1
714,630408,"(2 N.N.C § 101(B)) ""The Legislative Branch shall not be amended unless approved by majority of all registered Navajo voters through a referendum.""",-65.05785369873047,1,1
715,661033,"Another major addition to the city's museum scene is the Museum of Remembrance and Tolerance (Museo de la Memoria y Tolerancia), inaugurated in early 2011.",-50.3066291809082,1,1
716,1104488,"As the piece is similar to Euphronios's work not only in terms of motif but also of artistic style, Beazley hesitantly ascribed it to the master.",-52.769222259521484,1,1
717,1163129,"BoA was able to break into the Japanese music market with her debut Japanese album, ""Listen to My Heart,"" which became an RIAJ-certified million-seller.",-33.97475051879883,1,1
718,903610,"While it received mixed reviews, it was a massive financial success, earning over $120 million at the domestic box office, making it the highest grossing comedy film of its time.",-29.295166015625,1,1
719,481318,"Morgan first played with Abertillery at the age of 18 at centre, but when called up for National Service he switched to wing-forward while playing for the army.",-31.32571792602539,1,1
720,503231,"Nathan of New Release Tuesday said, ""Bebo Norman described his music on his self titled record 'dramatic' and surprisingly so it’s not so far off the mark.",-117.41867065429688,1,1
721,1795512,"The occupant is a mysterious princess whose name has never been recorded in any historical documents, and who appears in Yung-chʻien's recurring dreams.",-56.383758544921875,1,1
722,1060412,"Her new CD is a touch too polished, too clean, but never kitsch, as one might have feared, since the album was recorded together with the London Symphony Orchestra.",-52.77396011352539,1,1
723,178165,"Although the symbol of the Pisan cross dates to 1017, the oldest surviving representation is in the city walls, built in 1156 by counselor Cocco Griffi.",-76.88845825195312,1,1
724,480032,"However, in the tenth and final round, Prescott was knocked down and then hurt by a series of punches from Alvarado, which forced the referee to stop the fight.",-26.27454376220703,1,1
725,1877694,"Most of today's Van Tuyls and Van Tyles are descended from the two youngest boys, twins Abraham and Isaac, both of whom became farmers on Staten Island.",-63.51420593261719,1,1
726,1795283,"She is the only daughter of famous singer and writer Jorge Mautner and historian Ruth Mendes, and is of Austrian-Jewish and Yugoslav descent on her father's side.",-76.23507690429688,1,1
727,24424,In the eulogy he made with his friend John in Italy when they were often subjected to people who accused the Maronite Church from heresy a vigorous defence of their church.,-103.2000503540039,1,1
728,90990,In February 2007 Garza was shot and critically wounded by unknown individuals as he was going to the Quetzalcóatl International Airport to take a flight back to Mexico City.,-27.71440887451172,1,1
729,1340873,"In the absence of pellicles, EUV mask cleanliness would have to be checked before actual product wafers are exposed, using wafers specially prepared for defect inspection.",-90.85260009765625,1,1
730,1119297,"In 1930, US 19 was truncated at Cane River, where it was split into US 19E and US 19W; US 19E follows the original US 19 routing north.",-51.47119903564453,1,1
